,Player,Age,PPG,delta
0,Aaron Broten,22,0.4166666666666665,0
1,Aaron Broten,23,-1.5833333333333335,0
2,Aaron Broten,24,0.7166666666666663,0
3,Aaron Broten,25,-0.18333333333333357,0
4,Aaron Broten,26,3.316666666666667,0
5,Aaron Broten,27,4.016666666666666,0
6,Aaron Broten,28,0.5166666666666666,0
7,Aaron Broten,29,-1.0833333333333335,0
8,Aaron Broten,30,-1.0833333333333335,0
9,Aaron Broten,31,-1.0833333333333335,1
10,Aaron Broten,32,-1.0833333333333335,1
11,Aaron Broten,33,-1.0833333333333335,1
12,Aaron Broten,34,-1.0833333333333335,1
0,Ab McDonald,22,0.27857142857142847,0
1,Ab McDonald,23,-1.4214285714285713,0
2,Ab McDonald,24,0.27857142857142847,0
3,Ab McDonald,25,1.1785714285714288,0
4,Ab McDonald,26,2.7785714285714285,0
5,Ab McDonald,27,1.4785714285714286,0
6,Ab McDonald,28,-2.1214285714285714,0
7,Ab McDonald,29,-1.3214285714285714,0
8,Ab McDonald,31,1.4785714285714286,0
9,Ab McDonald,32,1.7785714285714285,0
10,Ab McDonald,33,3.678571428571429,0
11,Ab McDonald,34,3.678571428571429,1
0,Ace Bailey,22,-2.25,0
1,Ace Bailey,23,-0.7500000000000001,0
2,Ace Bailey,24,0.1499999999999999,0
3,Ace Bailey,25,0.75,0
4,Ace Bailey,26,1.9499999999999997,0
5,Ace Bailey,27,-0.45000000000000007,0
6,Ace Bailey,28,1.5499999999999998,0
7,Ace Bailey,29,-0.45000000000000007,0
8,Ace Bailey,30,-0.45000000000000007,1
9,Ace Bailey,31,-0.45000000000000007,1
10,Ace Bailey,32,-0.45000000000000007,1
11,Ace Bailey,33,-0.45000000000000007,1
12,Ace Bailey,34,-0.45000000000000007,1
0,Adam Creighton,22,0.02857142857142847,0
1,Adam Creighton,23,1.0285714285714285,0
2,Adam Creighton,24,3.628571428571428,0
3,Adam Creighton,25,2.0285714285714285,0
4,Adam Creighton,26,0.22857142857142865,0
5,Adam Creighton,27,0.02857142857142847,0
6,Adam Creighton,28,-0.6714285714285715,0
7,Adam Creighton,29,1.4285714285714284,0
8,Adam Creighton,30,-0.5714285714285716,0
9,Adam Creighton,31,-0.5714285714285716,1
10,Adam Creighton,32,-0.5714285714285716,1
11,Adam Creighton,33,-0.5714285714285716,1
12,Adam Creighton,34,-0.5714285714285716,1
0,Adam Graves,22,-3.3937500000000003,0
1,Adam Graves,23,1.7062499999999998,0
2,Adam Graves,24,2.20625,0
3,Adam Graves,25,6.5062500000000005,0
4,Adam Graves,26,0.40625,0
5,Adam Graves,27,1.8062499999999995,0
6,Adam Graves,28,3.5062499999999996,0
7,Adam Graves,29,-0.1937500000000001,0
8,Adam Graves,30,3.0062499999999996,0
9,Adam Graves,31,0.20624999999999982,0
10,Adam Graves,32,-2.79375,0
11,Adam Graves,33,-0.09375,0
12,Adam Graves,34,-2.79375,0
0,Adam Hall,22,2.418181818181818,0
1,Adam Hall,23,1.518181818181818,0
2,Adam Hall,25,1.518181818181818,0
3,Adam Hall,26,0.018181818181818188,0
4,Adam Hall,27,-0.7818181818181817,0
5,Adam Hall,28,-0.7818181818181817,0
6,Adam Hall,30,-0.38181818181818183,0
7,Adam Hall,31,-1.2818181818181817,0
8,Adam Hall,32,-0.7818181818181817,0
9,Adam Hall,33,-1.0818181818181818,0
10,Adam Hall,34,-1.0818181818181818,1
0,Adam Mair,22,0.6090909090909091,1
1,Adam Mair,23,0.6090909090909091,0
2,Adam Mair,24,1.009090909090909,0
3,Adam Mair,26,-0.19090909090909097,0
4,Adam Mair,27,-0.6909090909090909,0
5,Adam Mair,28,0.509090909090909,0
6,Adam Mair,29,1.1090909090909091,0
7,Adam Mair,30,0.509090909090909,0
8,Adam Mair,31,-1.390909090909091,0
9,Adam Mair,32,-1.390909090909091,1
10,Adam Mair,33,-1.390909090909091,1
11,Adam Mair,34,-1.390909090909091,1
0,Adam Oates,22,-5.652631578947368,1
1,Adam Oates,23,-5.652631578947368,0
2,Adam Oates,24,-3.352631578947368,0
3,Adam Oates,25,-2.352631578947368,0
4,Adam Oates,26,-1.1526315789473678,0
5,Adam Oates,27,1.4473684210526319,0
6,Adam Oates,28,3.447368421052632,0
7,Adam Oates,29,0.7473684210526326,0
8,Adam Oates,30,6.0473684210526315,0
9,Adam Oates,31,4.347368421052632,0
10,Adam Oates,32,-1.6526315789473678,0
11,Adam Oates,33,2.7473684210526326,0
12,Adam Oates,34,1.4473684210526319,0
0,Al MacAdam,22,-1.0666666666666669,0
1,Al MacAdam,23,2.1333333333333333,0
2,Al MacAdam,24,1.6333333333333333,0
3,Al MacAdam,25,-0.6666666666666665,0
4,Al MacAdam,26,1.5333333333333337,0
5,Al MacAdam,27,6.033333333333333,0
6,Al MacAdam,28,0.3333333333333335,0
7,Al MacAdam,29,0.033333333333333215,0
8,Al MacAdam,30,-1.9666666666666668,0
9,Al MacAdam,31,-1.7666666666666666,0
10,Al MacAdam,32,-2.666666666666667,0
11,Al MacAdam,33,-2.666666666666667,1
12,Al MacAdam,34,-2.666666666666667,1
0,Al Secord,22,-1.8916666666666666,0
1,Al Secord,23,2.5083333333333333,0
2,Al Secord,24,5.808333333333334,0
3,Al Secord,26,-1.2916666666666665,0
4,Al Secord,27,3.108333333333334,0
5,Al Secord,28,0.9083333333333337,0
6,Al Secord,29,-1.0916666666666666,0
7,Al Secord,30,-3.2916666666666665,0
8,Al Secord,31,-1.1916666666666664,0
9,Al Secord,32,-1.1916666666666664,1
10,Al Secord,33,-1.1916666666666664,1
11,Al Secord,34,-1.1916666666666664,1
0,Alain Cote,22,-0.6800000000000002,0
1,Alain Cote,23,0.21999999999999986,0
2,Alain Cote,24,-0.4800000000000001,0
3,Alain Cote,25,0.12,0
4,Alain Cote,26,1.52,0
5,Alain Cote,27,0.5199999999999999,0
6,Alain Cote,28,0.21999999999999986,0
7,Alain Cote,29,0.7199999999999999,0
8,Alain Cote,30,-0.78,0
9,Alain Cote,31,-1.3800000000000001,0
10,Alain Cote,32,-1.3800000000000001,1
11,Alain Cote,33,-1.3800000000000001,1
12,Alain Cote,34,-1.3800000000000001,1
0,Ales Hemsky,22,3.2533333333333334,0
1,Ales Hemsky,23,1.2533333333333334,0
2,Ales Hemsky,24,3.5533333333333332,0
3,Ales Hemsky,25,3.0533333333333332,0
4,Ales Hemsky,27,1.0533333333333332,0
5,Ales Hemsky,28,-1.0466666666666669,0
6,Ales Hemsky,29,-1.646666666666667,0
7,Ales Hemsky,30,0.05333333333333323,0
8,Ales Hemsky,31,-1.146666666666667,0
9,Ales Hemsky,32,0.5533333333333332,0
10,Ales Hemsky,33,0.5533333333333332,1
11,Ales Hemsky,34,0.5533333333333332,1
0,Alex Delvecchio,22,0.44583333333333286,0
1,Alex Delvecchio,23,1.5458333333333334,0
2,Alex Delvecchio,24,-0.5541666666666671,0
3,Alex Delvecchio,25,0.44583333333333286,0
4,Alex Delvecchio,26,-0.35416666666666696,0
5,Alex Delvecchio,27,-0.9541666666666666,0
6,Alex Delvecchio,28,0.8458333333333332,0
7,Alex Delvecchio,29,1.145833333333333,0
8,Alex Delvecchio,30,0.5458333333333334,0
9,Alex Delvecchio,31,0.04583333333333339,0
10,Alex Delvecchio,32,1.8458333333333332,0
11,Alex Delvecchio,33,1.645833333333333,0
12,Alex Delvecchio,34,-1.0541666666666671,0
0,Alex Kovalev,22,-0.5315789473684207,0
1,Alex Kovalev,23,-1.831578947368421,0
2,Alex Kovalev,24,-0.23157894736842088,0
3,Alex Kovalev,25,-0.13157894736842124,0
4,Alex Kovalev,26,0.2684210526315791,0
5,Alex Kovalev,27,5.068421052631579,0
6,Alex Kovalev,28,3.6684210526315786,0
7,Alex Kovalev,29,3.6684210526315786,0
8,Alex Kovalev,30,-2.031578947368421,0
9,Alex Kovalev,32,0.8684210526315788,0
10,Alex Kovalev,33,-1.6315789473684212,0
11,Alex Kovalev,34,5.36842105263158,0
0,Alex Steen,22,-1.626666666666667,0
1,Alex Steen,23,-0.8266666666666671,0
2,Alex Steen,24,-3.126666666666667,0
3,Alex Steen,25,1.873333333333333,0
4,Alex Steen,26,0.9733333333333327,0
5,Alex Steen,27,0.3733333333333331,0
6,Alex Steen,28,-1.326666666666667,0
7,Alex Steen,29,4.7733333333333325,0
8,Alex Steen,30,3.373333333333333,0
9,Alex Steen,31,1.4733333333333327,0
10,Alex Steen,32,0.6733333333333329,0
11,Alex Steen,33,-0.726666666666667,0
12,Alex Steen,34,-2.126666666666667,0
0,Alex Tanguay,22,-0.9375,0
1,Alex Tanguay,23,2.4625000000000004,0
2,Alex Tanguay,24,4.5625,0
3,Alex Tanguay,26,2.3625000000000007,0
4,Alex Tanguay,27,2.2624999999999993,0
5,Alex Tanguay,28,0.16249999999999964,0
6,Alex Tanguay,29,-0.7374999999999998,0
7,Alex Tanguay,30,-3.1375,0
8,Alex Tanguay,31,1.1624999999999996,0
9,Alex Tanguay,32,-0.4375,0
10,Alex Tanguay,33,-3.5375,0
11,Alex Tanguay,34,-3.5375,1
0,Alex Zhamnov,22,0.3692307692307688,0
1,Alex Zhamnov,23,0.7692307692307692,0
2,Alex Zhamnov,24,2.269230769230769,0
3,Alex Zhamnov,25,0.16923076923076952,0
4,Alex Zhamnov,26,1.1692307692307695,0
5,Alex Zhamnov,27,0.8692307692307688,0
6,Alex Zhamnov,28,-0.03076923076923066,0
7,Alex Zhamnov,29,0.7692307692307692,0
8,Alex Zhamnov,30,-1.330769230769231,0
9,Alex Zhamnov,31,1.569230769230769,0
10,Alex Zhamnov,32,-0.1307692307692312,0
11,Alex Zhamnov,33,-1.430769230769231,0
12,Alex Zhamnov,34,-1.430769230769231,1
0,Alexander Mogilny,22,1.3312500000000007,0
1,Alexander Mogilny,23,6.43125,0
2,Alexander Mogilny,24,1.3312500000000007,0
3,Alexander Mogilny,25,-1.8687500000000004,0
4,Alexander Mogilny,26,5.231249999999999,0
5,Alexander Mogilny,27,0.8312499999999998,0
6,Alexander Mogilny,28,-1.96875,0
7,Alexander Mogilny,29,-2.66875,0
8,Alexander Mogilny,30,-1.7687499999999998,0
9,Alexander Mogilny,31,3.6312499999999996,0
10,Alexander Mogilny,32,-0.36875000000000036,0
11,Alexander Mogilny,33,2.53125,0
12,Alexander Mogilny,34,-3.66875,0
0,Alexander Semin,22,2.8545454545454545,0
1,Alexander Semin,23,-1.1454545454545464,0
2,Alexander Semin,24,4.754545454545453,0
3,Alexander Semin,25,5.754545454545453,0
4,Alexander Semin,26,2.054545454545454,0
5,Alexander Semin,27,0.754545454545454,0
6,Alexander Semin,28,-0.5454545454545459,0
7,Alexander Semin,29,-0.5454545454545459,0
8,Alexander Semin,30,-4.745454545454546,0
9,Alexander Semin,31,-4.745454545454546,1
10,Alexander Semin,32,-4.745454545454546,1
11,Alexander Semin,33,-4.745454545454546,1
12,Alexander Semin,34,-4.745454545454546,1
0,Alexandre Burrows,22,-2.323076923076923,1
1,Alexandre Burrows,23,-2.323076923076923,1
2,Alexandre Burrows,24,-2.323076923076923,0
3,Alexandre Burrows,25,-4.123076923076923,0
4,Alexandre Burrows,26,-0.523076923076923,0
5,Alexandre Burrows,27,2.9769230769230766,0
6,Alexandre Burrows,28,5.876923076923077,0
7,Alexandre Burrows,29,3.2769230769230773,0
8,Alexandre Burrows,30,3.576923076923077,0
9,Alexandre Burrows,31,-0.22307692307692317,0
10,Alexandre Burrows,32,-3.023076923076923,0
11,Alexandre Burrows,33,0.2769230769230768,0
12,Alexandre Burrows,34,-2.523076923076923,0
0,Alexei Ponikarovsky,22,0.3500000000000001,1
1,Alexei Ponikarovsky,23,0.3500000000000001,0
2,Alexei Ponikarovsky,25,1.5499999999999998,0
3,Alexei Ponikarovsky,26,1.8499999999999996,0
4,Alexei Ponikarovsky,27,1.0499999999999998,0
5,Alexei Ponikarovsky,28,3.6500000000000004,0
6,Alexei Ponikarovsky,29,2.45,0
7,Alexei Ponikarovsky,30,-1.75,0
8,Alexei Ponikarovsky,31,0.5499999999999998,0
9,Alexei Ponikarovsky,32,-2.15,0
10,Alexei Ponikarovsky,33,-2.15,1
11,Alexei Ponikarovsky,34,-2.15,1
0,Alexei Yashin,22,-3.7333333333333343,0
1,Alexei Yashin,23,1.2666666666666666,0
2,Alexei Yashin,24,2.466666666666666,0
3,Alexei Yashin,25,4.966666666666666,0
4,Alexei Yashin,27,3.466666666666666,0
5,Alexei Yashin,28,1.6666666666666652,0
6,Alexei Yashin,29,-0.43333333333333446,0
7,Alexei Yashin,30,-2.9333333333333345,0
8,Alexei Yashin,32,-1.033333333333334,0
9,Alexei Yashin,33,-1.833333333333334,0
10,Alexei Yashin,34,-1.833333333333334,1
0,Andre Boudrias,22,2.141666666666666,1
1,Andre Boudrias,23,2.141666666666666,1
2,Andre Boudrias,24,2.141666666666666,0
3,Andre Boudrias,25,-2.4583333333333335,0
4,Andre Boudrias,26,-2.2583333333333337,0
5,Andre Boudrias,27,3.141666666666666,0
6,Andre Boudrias,28,1.7416666666666667,0
7,Andre Boudrias,29,2.7416666666666667,0
8,Andre Boudrias,30,2.5416666666666665,0
9,Andre Boudrias,31,2.5416666666666665,0
10,Andre Boudrias,32,-1.7583333333333335,0
11,Andre Boudrias,33,-1.7583333333333335,1
12,Andre Boudrias,34,-1.7583333333333335,1
0,Andre Roy,22,0.10909090909090913,1
1,Andre Roy,23,0.10909090909090913,1
2,Andre Roy,24,0.10909090909090913,0
3,Andre Roy,25,0.2090909090909091,0
4,Andre Roy,26,1.1090909090909091,0
5,Andre Roy,27,1.4090909090909092,0
6,Andre Roy,28,-0.6909090909090909,0
7,Andre Roy,30,-0.3909090909090909,0
8,Andre Roy,31,-0.5909090909090908,0
9,Andre Roy,32,0.2090909090909091,0
10,Andre Roy,33,-0.2909090909090909,0
11,Andre Roy,34,-0.2909090909090909,1
0,Andre Savard,22,-0.4500000000000002,0
1,Andre Savard,23,2.3499999999999996,0
2,Andre Savard,24,-0.1499999999999999,0
3,Andre Savard,25,0.04999999999999982,0
4,Andre Savard,26,-2.45,0
5,Andre Savard,27,3.45,0
6,Andre Savard,28,-0.5499999999999998,0
7,Andre Savard,29,-0.1499999999999999,0
8,Andre Savard,30,0.3500000000000001,0
9,Andre Savard,31,-1.75,0
10,Andre Savard,32,-1.75,1
11,Andre Savard,33,-1.75,1
12,Andre Savard,34,-1.75,1
0,Andreas Dackell,22,-0.4750000000000001,1
1,Andreas Dackell,23,-0.4750000000000001,1
2,Andreas Dackell,24,-0.4750000000000001,0
3,Andreas Dackell,25,0.32499999999999973,0
4,Andreas Dackell,26,2.4250000000000003,0
5,Andreas Dackell,27,0.2250000000000001,0
6,Andreas Dackell,28,0.2250000000000001,0
7,Andreas Dackell,29,0.32499999999999973,0
8,Andreas Dackell,30,-1.175,0
9,Andreas Dackell,31,-1.875,0
10,Andreas Dackell,32,-1.875,1
11,Andreas Dackell,33,-1.875,1
12,Andreas Dackell,34,-1.875,1
0,Andrei Kovalenko,22,1.5777777777777775,0
1,Andrei Kovalenko,23,-1.3222222222222224,0
2,Andrei Kovalenko,24,-1.8222222222222224,0
3,Andrei Kovalenko,25,2.0777777777777775,0
4,Andrei Kovalenko,26,2.8777777777777773,0
5,Andrei Kovalenko,27,-2.6222222222222222,0
6,Andrei Kovalenko,28,0.3777777777777773,0
7,Andrei Kovalenko,29,-0.3222222222222224,0
8,Andrei Kovalenko,30,-0.8222222222222224,0
9,Andrei Kovalenko,31,-0.8222222222222224,1
10,Andrei Kovalenko,32,-0.8222222222222224,1
11,Andrei Kovalenko,33,-0.8222222222222224,1
12,Andrei Kovalenko,34,-0.8222222222222224,1
0,Andrei Nazarov,22,1.7750000000000001,0
1,Andrei Nazarov,23,-1.625,0
2,Andrei Nazarov,24,0.575,0
3,Andrei Nazarov,25,2.4749999999999996,0
4,Andrei Nazarov,26,-1.5250000000000001,0
5,Andrei Nazarov,27,0.9749999999999999,0
6,Andrei Nazarov,28,-0.8250000000000001,0
7,Andrei Nazarov,29,-0.525,0
8,Andrei Nazarov,30,-0.525,1
9,Andrei Nazarov,31,-0.525,1
10,Andrei Nazarov,32,-0.525,1
11,Andrei Nazarov,33,-0.525,1
12,Andrei Nazarov,34,-0.525,1
0,Andrei Nikolishin,22,1.9499999999999997,0
1,Andrei Nikolishin,23,-0.1499999999999999,0
2,Andrei Nikolishin,24,-0.75,0
3,Andrei Nikolishin,25,0.5500000000000003,0
4,Andrei Nikolishin,26,-0.25,0
5,Andrei Nikolishin,27,1.35,0
6,Andrei Nikolishin,28,0.5500000000000003,0
7,Andrei Nikolishin,29,-1.15,0
8,Andrei Nikolishin,30,-1.5499999999999998,0
9,Andrei Nikolishin,31,-1.5499999999999998,1
10,Andrei Nikolishin,32,-1.5499999999999998,1
11,Andrei Nikolishin,33,-1.5499999999999998,1
12,Andrei Nikolishin,34,-1.5499999999999998,1
0,Andrew Brunette,22,-2.49375,1
1,Andrew Brunette,23,-2.49375,1
2,Andrew Brunette,24,-2.49375,1
3,Andrew Brunette,25,-2.49375,0
4,Andrew Brunette,26,-0.19374999999999964,0
5,Andrew Brunette,27,0.5062499999999996,0
6,Andrew Brunette,28,3.0062499999999996,0
7,Andrew Brunette,29,0.30625000000000036,0
8,Andrew Brunette,30,0.90625,0
9,Andrew Brunette,32,1.90625,0
10,Andrew Brunette,33,3.6062499999999993,0
11,Andrew Brunette,34,1.6062500000000002,0
0,Andrew Cassels,22,-1.125,0
1,Andrew Cassels,23,1.875,0
2,Andrew Cassels,24,0.07500000000000018,0
3,Andrew Cassels,25,-0.8250000000000002,0
4,Andrew Cassels,26,1.875,0
5,Andrew Cassels,27,2.375,0
6,Andrew Cassels,28,0.375,0
7,Andrew Cassels,29,-1.3250000000000002,0
8,Andrew Cassels,30,2.175,0
9,Andrew Cassels,31,1.1749999999999998,0
10,Andrew Cassels,32,1.375,0
11,Andrew Cassels,33,3.2750000000000004,0
12,Andrew Cassels,34,-2.525,0
0,Andy Bathgate,22,-1.2882352941176478,0
1,Andy Bathgate,23,1.3117647058823527,0
2,Andy Bathgate,24,2.711764705882352,0
3,Andy Bathgate,25,3.4117647058823533,0
4,Andy Bathgate,26,4.511764705882353,0
5,Andy Bathgate,27,1.6117647058823525,0
6,Andy Bathgate,28,1.8117647058823527,0
7,Andy Bathgate,29,2.511764705882353,0
8,Andy Bathgate,30,3.011764705882353,0
9,Andy Bathgate,31,1.511764705882353,0
10,Andy Bathgate,32,-1.0882352941176476,0
11,Andy Bathgate,33,-1.9882352941176475,0
12,Andy Bathgate,34,-3.9882352941176475,0
0,Andy Hebenton,22,0.411111111111111,1
1,Andy Hebenton,23,0.411111111111111,1
2,Andy Hebenton,24,0.411111111111111,1
3,Andy Hebenton,25,0.411111111111111,1
4,Andy Hebenton,26,0.411111111111111,0
5,Andy Hebenton,27,0.2111111111111108,0
6,Andy Hebenton,28,0.6111111111111112,0
7,Andy Hebenton,29,2.911111111111111,0
8,Andy Hebenton,30,-0.18888888888888866,0
9,Andy Hebenton,31,1.0111111111111115,0
10,Andy Hebenton,32,-0.588888888888889,0
11,Andy Hebenton,33,-1.488888888888889,0
12,Andy Hebenton,34,-2.888888888888889,0
0,Andy McDonald,22,-1.6416666666666666,1
1,Andy McDonald,23,-1.6416666666666666,1
2,Andy McDonald,24,-1.6416666666666666,0
3,Andy McDonald,25,-2.341666666666667,0
4,Andy McDonald,26,-2.441666666666667,0
5,Andy McDonald,28,5.8583333333333325,0
6,Andy McDonald,29,4.558333333333334,0
7,Andy McDonald,30,-0.04166666666666696,0
8,Andy McDonald,31,0.05833333333333357,0
9,Andy McDonald,32,1.7583333333333329,0
10,Andy McDonald,33,2.158333333333333,0
11,Andy McDonald,34,2.158333333333333,1
0,Anson Carter,22,-2.9099999999999997,0
1,Anson Carter,23,-0.009999999999999787,0
2,Anson Carter,24,0.9900000000000002,0
3,Anson Carter,25,1.0899999999999999,0
4,Anson Carter,26,-0.5099999999999998,0
5,Anson Carter,27,2.6900000000000004,0
6,Anson Carter,28,1.4900000000000002,0
7,Anson Carter,29,-2.71,0
8,Anson Carter,31,1.9900000000000002,0
9,Anson Carter,32,-2.11,0
10,Anson Carter,33,-2.11,1
11,Anson Carter,34,-2.11,1
0,Antoine Vermette,22,0.6357142857142857,1
1,Antoine Vermette,23,0.6357142857142857,0
2,Antoine Vermette,24,-0.0642857142857145,0
3,Antoine Vermette,25,2.1357142857142857,0
4,Antoine Vermette,26,0.13571428571428568,0
5,Antoine Vermette,27,3.6357142857142857,0
6,Antoine Vermette,28,0.9357142857142855,0
7,Antoine Vermette,29,-0.9642857142857144,0
8,Antoine Vermette,30,-1.3642857142857143,0
9,Antoine Vermette,31,1.6357142857142857,0
10,Antoine Vermette,32,-0.8642857142857143,0
11,Antoine Vermette,33,0.13571428571428568,0
12,Antoine Vermette,34,-1.3642857142857143,0
0,Anton Stastny,22,-1.2000000000000002,0
1,Anton Stastny,23,1.9000000000000004,0
2,Anton Stastny,24,-0.7000000000000002,0
3,Anton Stastny,25,1.4000000000000004,0
4,Anton Stastny,26,0.40000000000000036,0
5,Anton Stastny,27,0.0,0
6,Anton Stastny,28,0.20000000000000018,0
7,Anton Stastny,29,-3.6,0
8,Anton Stastny,30,-3.6,1
9,Anton Stastny,31,-3.6,1
10,Anton Stastny,32,-3.6,1
11,Anton Stastny,33,-3.6,1
12,Anton Stastny,34,-3.6,1
0,Armand Mondou,22,0.9250000000000002,1
1,Armand Mondou,23,0.9250000000000002,0
2,Armand Mondou,24,-0.9749999999999999,0
3,Armand Mondou,25,0.025000000000000022,0
4,Armand Mondou,26,0.9250000000000002,0
5,Armand Mondou,28,-0.4749999999999999,0
6,Armand Mondou,29,1.5250000000000004,0
7,Armand Mondou,30,1.225,0
8,Armand Mondou,33,-0.6749999999999999,0
9,Armand Mondou,34,-0.6749999999999999,1
0,Arron Asham,22,-1.3066666666666666,0
1,Arron Asham,23,0.19333333333333336,0
2,Arron Asham,24,2.493333333333333,0
3,Arron Asham,25,0.5933333333333333,0
4,Arron Asham,27,0.3933333333333333,0
5,Arron Asham,28,0.9933333333333334,0
6,Arron Asham,29,-0.6066666666666667,0
7,Arron Asham,30,0.5933333333333333,0
8,Arron Asham,31,1.2933333333333332,0
9,Arron Asham,32,-0.10666666666666669,0
10,Arron Asham,33,-0.10666666666666669,0
11,Arron Asham,34,-0.10666666666666669,1
0,Art Chapman,22,-0.44999999999999996,1
1,Art Chapman,23,-0.44999999999999996,1
2,Art Chapman,24,-0.44999999999999996,0
3,Art Chapman,25,1.15,0
4,Art Chapman,26,-1.75,0
5,Art Chapman,27,-1.0499999999999998,0
6,Art Chapman,28,1.75,0
7,Art Chapman,29,2.2500000000000004,0
8,Art Chapman,30,0.9500000000000002,0
9,Art Chapman,31,-0.04999999999999982,0
10,Art Chapman,32,-1.25,0
11,Art Chapman,33,-1.25,1
12,Art Chapman,34,-1.25,1
0,Art Jackson,22,-0.927272727272727,0
1,Art Jackson,23,-0.32727272727272716,0
2,Art Jackson,24,0.27272727272727293,0
3,Art Jackson,25,1.8727272727272726,0
4,Art Jackson,26,-0.8272727272727272,0
5,Art Jackson,27,2.0727272727272728,0
6,Art Jackson,28,2.3727272727272726,0
7,Art Jackson,29,-0.027272727272726893,0
8,Art Jackson,30,-0.027272727272726893,1
9,Art Jackson,31,-0.027272727272726893,1
10,Art Jackson,32,-0.027272727272726893,1
11,Art Jackson,33,-0.027272727272726893,1
12,Art Jackson,34,-0.027272727272726893,1
0,Artem Anisimov,22,1.8076923076923075,0
1,Artem Anisimov,23,1.407692307692308,0
2,Artem Anisimov,24,-0.8923076923076922,0
3,Artem Anisimov,25,1.6076923076923073,0
4,Artem Anisimov,26,-0.9923076923076923,0
5,Artem Anisimov,27,1.907692307692308,0
6,Artem Anisimov,28,2.6076923076923073,0
7,Artem Anisimov,29,-0.39230769230769225,0
8,Artem Anisimov,30,-0.39230769230769225,0
9,Artem Anisimov,31,-1.0923076923076924,0
10,Artem Anisimov,32,-1.0923076923076924,1
11,Artem Anisimov,33,-1.0923076923076924,1
12,Artem Anisimov,34,-1.0923076923076924,1
0,Aurele Joliat,22,0.34375,1
1,Aurele Joliat,23,0.34375,1
2,Aurele Joliat,24,0.34375,0
3,Aurele Joliat,25,-0.15625,0
4,Aurele Joliat,26,6.843750000000001,0
5,Aurele Joliat,27,0.84375,0
6,Aurele Joliat,28,-0.65625,0
7,Aurele Joliat,29,0.24375000000000036,0
8,Aurele Joliat,30,0.14374999999999982,0
9,Aurele Joliat,31,0.5437500000000002,0
10,Aurele Joliat,32,1.0437500000000002,0
11,Aurele Joliat,33,-1.7562499999999996,0
12,Aurele Joliat,34,-2.2562499999999996,0
0,Babe Siebert,22,1.871428571428571,0
1,Babe Siebert,23,-2.628571428571429,0
2,Babe Siebert,24,0.07142857142857117,0
3,Babe Siebert,25,-2.528571428571429,0
4,Babe Siebert,26,0.7714285714285714,0
5,Babe Siebert,27,1.371428571428571,0
6,Babe Siebert,28,2.571428571428571,0
7,Babe Siebert,29,-1.228571428571429,0
8,Babe Siebert,30,-3.028571428571429,0
9,Babe Siebert,31,-1.528571428571429,0
10,Babe Siebert,32,-0.128571428571429,0
11,Babe Siebert,33,-0.128571428571429,1
12,Babe Siebert,34,-0.128571428571429,1
0,Baldy Cotton,22,-0.575,1
1,Baldy Cotton,23,-0.575,0
2,Baldy Cotton,24,-1.775,0
3,Baldy Cotton,25,0.825,0
4,Baldy Cotton,26,-1.1749999999999998,0
5,Baldy Cotton,27,3.0250000000000004,0
6,Baldy Cotton,28,2.125,0
7,Baldy Cotton,29,-0.7749999999999999,0
8,Baldy Cotton,30,0.42500000000000004,0
9,Baldy Cotton,31,0.32499999999999996,0
10,Baldy Cotton,32,1.0250000000000001,0
11,Baldy Cotton,33,-0.6749999999999998,0
12,Baldy Cotton,34,-0.6749999999999998,1
0,Baldy Northcott,22,1.0,1
1,Baldy Northcott,23,1.0,0
2,Baldy Northcott,24,3.9000000000000004,0
3,Baldy Northcott,25,2.7,0
4,Baldy Northcott,26,-0.2999999999999998,0
5,Baldy Northcott,27,2.3,0
6,Baldy Northcott,28,0.7000000000000002,0
7,Baldy Northcott,29,-1.0,0
8,Baldy Northcott,30,-2.9,0
9,Baldy Northcott,31,-2.9,1
10,Baldy Northcott,32,-2.9,1
11,Baldy Northcott,33,-2.9,1
12,Baldy Northcott,34,-2.9,1
0,Barry Pederson,22,5.541666666666666,0
1,Barry Pederson,24,1.6416666666666662,0
2,Barry Pederson,25,1.2416666666666667,0
3,Barry Pederson,26,1.0416666666666665,0
4,Barry Pederson,27,-1.0583333333333336,0
5,Barry Pederson,28,-3.0583333333333336,0
6,Barry Pederson,29,-3.7583333333333333,0
7,Barry Pederson,30,-3.6583333333333337,0
8,Barry Pederson,31,-3.6583333333333337,1
9,Barry Pederson,32,-3.6583333333333337,1
10,Barry Pederson,33,-3.6583333333333337,1
11,Barry Pederson,34,-3.6583333333333337,1
0,Basil McRae,22,0.6625,1
1,Basil McRae,23,0.6625,1
2,Basil McRae,24,0.6625,1
3,Basil McRae,25,0.6625,1
4,Basil McRae,26,0.6625,0
5,Basil McRae,27,-0.8375,0
6,Basil McRae,28,1.2625000000000002,0
7,Basil McRae,29,1.0625,0
8,Basil McRae,30,-0.6375000000000001,0
9,Basil McRae,31,-0.13749999999999998,0
10,Basil McRae,32,-0.4375,0
11,Basil McRae,33,-0.7375,0
12,Basil McRae,34,-0.7375,1
0,Bates Battaglia,22,-1.5888888888888888,0
1,Bates Battaglia,23,0.3111111111111111,0
2,Bates Battaglia,24,2.7111111111111112,0
3,Bates Battaglia,25,0.3111111111111111,0
4,Bates Battaglia,26,2.9111111111111114,0
5,Bates Battaglia,27,-1.2888888888888888,0
